Location,Year,Month,DaysAbove35
Dartmoor,2016,6,0.0
Dartmoor,2016,7,0.0
Dartmoor,2016,8,0.0
Dartmoor,2016,9,0.0
Dartmoor,2016,10,0.0
Dartmoor,2016,11,0.0
Dartmoor,2016,12,3.0
Dartmoor,2017,1,2.0
Dartmoor,2017,2,3.0
Dartmoor,2017,3,2.0
Dartmoor,2017,4,0.0
Dartmoor,2017,5,0.0
Dartmoor,2017,6,0.0
Brisbane,2008,7,0.0
Brisbane,2008,8,0.0
Brisbane,2008,9,1.0
Brisbane,2008,10,0.0
Brisbane,2008,11,0.0
Brisbane,2008,12,0.0
Brisbane,2009,1,0.0
Brisbane,2009,2,1.0
Brisbane,2009,3,0.0
Brisbane,2009,4,0.0
Brisbane,2009,5,0.0
Brisbane,2009,6,0.0
Brisbane,2009,7,0.0
Brisbane,2009,8,1.0
Brisbane,2009,9,0.0
Brisbane,2009,10,0.0
Brisbane,2009,11,0.0
Brisbane,2009,12,0.0
Brisbane,2010,1,1.0
Brisbane,2010,2,0.0
Brisbane,2010,3,0.0
Brisbane,2010,4,0.0
Brisbane,2010,5,0.0
Brisbane,2010,6,0.0
Brisbane,2010,7,0.0
Brisbane,2010,8,0.0
Brisbane,2010,9,0.0
Brisbane,2010,10,0.0
Brisbane,2010,11,0.0
Brisbane,2010,12,0.0
Brisbane,2011,1,0.0
Brisbane,2011,2,1.0
Brisbane,2011,3,0.0
Brisbane,2011,5,0.0
Brisbane,2011,6,0.0
Brisbane,2011,7,0.0
Brisbane,2011,8,0.0
Brisbane,2011,9,0.0
Brisbane,2011,10,0.0
Brisbane,2011,11,0.0
Brisbane,2011,12,0.0
Brisbane,2012,1,1.0
Brisbane,2012,2,0.0
Brisbane,2012,3,0.0
Brisbane,2012,4,0.0
Brisbane,2012,5,0.0
Brisbane,2012,6,0.0
Brisbane,2012,7,0.0
Brisbane,2012,8,0.0
Brisbane,2012,9,0.0
Brisbane,2012,10,0.0
Brisbane,2012,11,0.0
Brisbane,2013,1,1.0
Brisbane,2013,3,0.0
Brisbane,2013,4,0.0
Brisbane,2013,5,0.0
Brisbane,2013,6,0.0
Brisbane,2013,7,0.0
Brisbane,2013,8,0.0
Brisbane,2013,9,0.0
Brisbane,2013,10,0.0
Brisbane,2013,11,0.0
Brisbane,2013,12,1.0
Brisbane,2014,1,2.0
Brisbane,2014,2,0.0
Brisbane,2014,3,0.0
Brisbane,2014,4,0.0
Brisbane,2014,5,0.0
Brisbane,2014,6,0.0
Brisbane,2014,7,0.0
Brisbane,2014,8,0.0
Brisbane,2014,9,0.0
Brisbane,2014,10,0.0
Brisbane,2014,11,1.0
Brisbane,2014,12,1.0
Brisbane,2015,1,4.0
Brisbane,2015,2,0.0
Brisbane,2015,3,1.0
Brisbane,2015,4,0.0
Brisbane,2015,5,0.0
Brisbane,2015,6,0.0
Brisbane,2015,7,0.0
Brisbane,2015,8,0.0
Brisbane,2015,9,0.0
Brisbane,2015,10,0.0
Brisbane,2015,11,0.0
Brisbane,2015,12,0.0
Brisbane,2016,1,1.0
Brisbane,2016,2,3.0
Brisbane,2016,3,0.0
Brisbane,2016,4,0.0
Brisbane,2016,5,0.0
Brisbane,2016,6,0.0
Brisbane,2016,7,0.0
Brisbane,2016,8,0.0
Brisbane,2016,9,0.0
Brisbane,2016,10,0.0
Brisbane,2016,11,2.0
Brisbane,2016,12,0.0
Brisbane,2017,1,1.0
Brisbane,2017,2,3.0
Brisbane,2017,3,1.0
Brisbane,2017,4,0.0
Brisbane,2017,5,0.0
Brisbane,2017,6,0.0
Cairns,2008,12,0.0
Cairns,2009,1,0.0
Cairns,2009,2,0.0
Cairns,2009,3,0.0
Cairns,2009,4,0.0
Cairns,2009,5,0.0
Cairns,2009,6,0.0
Cairns,2009,7,0.0
Cairns,2009,8,0.0
Cairns,2009,9,0.0
Cairns,2009,10,0.0
Cairns,2009,11,0.0
Cairns,2009,12,0.0
Cairns,2010,1,0.0
Cairns,2010,2,3.0
Cairns,2010,3,0.0
Cairns,2010,4,0.0
Cairns,2010,5,0.0
Cairns,2010,6,0.0
Cairns,2010,7,0.0
Cairns,2010,8,0.0
Cairns,2010,9,0.0
Cairns,2010,10,0.0
Cairns,2010,11,0.0
Cairns,2010,12,0.0
Cairns,2011,1,0.0
Cairns,2011,2,0.0
Cairns,2011,3,0.0
Cairns,2011,5,0.0
Cairns,2011,6,0.0
Cairns,2011,7,0.0
Cairns,2011,8,0.0
Cairns,2011,9,0.0
Cairns,2011,10,0.0
Cairns,2011,11,0.0
Cairns,2011,12,1.0
Cairns,2012,1,0.0
Cairns,2012,2,0.0
Cairns,2012,3,0.0
Cairns,2012,4,0.0
Cairns,2012,5,0.0
Cairns,2012,6,0.0
Cairns,2012,7,0.0
Cairns,2012,8,0.0
Cairns,2012,9,0.0
Cairns,2012,10,0.0
Cairns,2012,11,0.0
Cairns,2013,1,6.0
Cairns,2013,3,0.0
Cairns,2013,4,0.0
Cairns,2013,5,0.0
Cairns,2013,6,0.0
Cairns,2013,7,0.0
Cairns,2013,8,0.0
Cairns,2013,9,0.0
Cairns,2013,10,0.0
Cairns,2013,11,0.0
Cairns,2013,12,0.0
Cairns,2014,1,0.0
Cairns,2014,2,0.0
Cairns,2014,3,0.0
Cairns,2014,4,0.0
Cairns,2014,5,0.0
Cairns,2014,6,0.0
Cairns,2014,7,0.0
Cairns,2014,8,0.0
Cairns,2014,9,0.0
Cairns,2014,10,0.0
Cairns,2014,11,0.0
Cairns,2014,12,0.0
Cairns,2015,1,3.0
Cairns,2015,2,2.0
Cairns,2015,3,0.0
Cairns,2015,4,0.0
Cairns,2015,5,0.0
Cairns,2015,6,0.0
Cairns,2015,7,0.0
Cairns,2015,8,0.0
Cairns,2015,9,0.0
Cairns,2015,10,0.0
Cairns,2015,11,0.0
Cairns,2015,12,0.0
Cairns,2016,1,3.0
Cairns,2016,2,3.0
Cairns,2016,3,0.0
Cairns,2016,4,0.0
Cairns,2016,5,0.0
Cairns,2016,6,0.0
Cairns,2016,7,0.0
Cairns,2016,8,0.0
Cairns,2016,9,0.0
Cairns,2016,10,0.0
Cairns,2016,11,1.0
Cairns,2016,12,0.0
Cairns,2017,1,0.0
Cairns,2017,2,1.0
Cairns,2017,3,2.0
Cairns,2017,4,0.0
Cairns,2017,5,0.0
Cairns,2017,6,0.0
GoldCoast,2008,12,0.0
GoldCoast,2009,1,0.0
GoldCoast,2009,2,0.0
GoldCoast,2009,3,0.0
GoldCoast,2009,4,0.0
GoldCoast,2009,5,0.0
GoldCoast,2009,6,0.0
GoldCoast,2009,7,0.0
GoldCoast,2009,8,0.0
GoldCoast,2009,9,0.0
GoldCoast,2009,10,0.0
GoldCoast,2009,11,0.0
GoldCoast,2009,12,0.0
GoldCoast,2010,1,1.0
GoldCoast,2010,2,0.0
GoldCoast,2010,3,0.0
GoldCoast,2010,4,0.0
GoldCoast,2010,5,0.0
GoldCoast,2010,6,0.0
GoldCoast,2010,7,0.0
GoldCoast,2010,8,0.0
GoldCoast,2010,9,0.0
GoldCoast,2010,10,0.0
GoldCoast,2010,11,0.0
GoldCoast,2010,12,0.0
GoldCoast,2011,1,0.0
GoldCoast,2011,2,0.0
GoldCoast,2011,3,0.0
GoldCoast,2011,5,0.0
GoldCoast,2011,6,0.0
GoldCoast,2011,7,0.0
GoldCoast,2011,8,0.0
GoldCoast,2011,9,0.0
GoldCoast,2011,10,0.0
GoldCoast,2011,11,0.0
GoldCoast,2011,12,0.0
GoldCoast,2012,1,0.0
GoldCoast,2012,2,0.0
GoldCoast,2012,3,0.0
GoldCoast,2012,4,0.0
GoldCoast,2012,5,0.0
GoldCoast,2012,6,0.0
GoldCoast,2012,7,0.0
GoldCoast,2012,8,0.0
GoldCoast,2012,9,0.0
GoldCoast,2012,10,0.0
GoldCoast,2012,11,0.0
GoldCoast,2013,1,0.0
GoldCoast,2013,3,0.0
GoldCoast,2013,4,0.0
GoldCoast,2013,5,0.0
GoldCoast,2013,6,0.0
GoldCoast,2013,7,0.0
GoldCoast,2013,8,0.0
GoldCoast,2013,9,0.0
GoldCoast,2013,10,1.0
GoldCoast,2013,11,0.0
GoldCoast,2013,12,0.0
GoldCoast,2014,1,0.0
GoldCoast,2014,2,0.0
GoldCoast,2014,3,0.0
GoldCoast,2014,4,0.0
GoldCoast,2014,5,0.0
GoldCoast,2014,6,0.0
GoldCoast,2014,7,0.0
GoldCoast,2014,8,0.0
GoldCoast,2014,9,0.0
GoldCoast,2014,10,0.0
GoldCoast,2014,11,0.0
GoldCoast,2014,12,2.0
GoldCoast,2015,1,1.0
GoldCoast,2015,2,0.0
GoldCoast,2015,3,1.0
GoldCoast,2015,4,0.0
GoldCoast,2015,5,0.0
GoldCoast,2015,6,0.0
GoldCoast,2015,7,0.0
GoldCoast,2015,8,0.0
GoldCoast,2015,9,0.0
GoldCoast,2015,10,0.0
GoldCoast,2015,11,0.0
GoldCoast,2015,12,0.0
GoldCoast,2016,1,0.0
GoldCoast,2016,2,0.0
GoldCoast,2016,3,0.0
GoldCoast,2016,4,0.0
GoldCoast,2016,5,0.0
GoldCoast,2016,6,0.0
GoldCoast,2016,7,0.0
GoldCoast,2016,8,0.0
GoldCoast,2016,9,0.0
GoldCoast,2016,10,0.0
GoldCoast,2016,11,0.0
GoldCoast,2016,12,0.0
GoldCoast,2017,1,0.0
GoldCoast,2017,2,0.0
GoldCoast,2017,3,0.0
GoldCoast,2017,4,0.0
GoldCoast,2017,5,0.0
GoldCoast,2017,6,0.0
Townsville,2008,12,0.0
Townsville,2009,1,0.0
Townsville,2009,2,0.0
Townsville,2009,3,0.0
Townsville,2009,4,0.0
Townsville,2009,5,0.0
Townsville,2009,6,0.0
Townsville,2009,7,0.0
Townsville,2009,8,0.0
Townsville,2009,9,0.0
Townsville,2009,10,1.0
Townsville,2009,11,0.0
Townsville,2009,12,0.0
Townsville,2010,1,0.0
Townsville,2010,2,0.0
Townsville,2010,3,0.0
Townsville,2010,4,0.0
Townsville,2010,5,0.0
Townsville,2010,6,0.0
Townsville,2010,7,0.0
Townsville,2010,8,0.0
Townsville,2010,9,0.0
Townsville,2010,10,0.0
Townsville,2010,11,0.0
Townsville,2010,12,0.0
Townsville,2011,1,0.0
Townsville,2011,2,0.0
Townsville,2011,3,0.0
Townsville,2011,5,0.0
Townsville,2011,6,0.0
Townsville,2011,7,0.0
Townsville,2011,8,0.0
Townsville,2011,9,0.0
Townsville,2011,10,0.0
Townsville,2011,11,0.0
Townsville,2011,12,1.0
Townsville,2012,1,0.0
Townsville,2012,2,0.0
Townsville,2012,3,0.0
Townsville,2012,4,0.0
Townsville,2012,5,0.0
Townsville,2012,6,0.0
Townsville,2012,7,0.0
Townsville,2012,8,0.0
Townsville,2012,9,0.0
Townsville,2012,10,0.0
Townsville,2012,11,0.0
Townsville,2013,1,3.0
Townsville,2013,3,0.0
Townsville,2013,4,0.0
Townsville,2013,5,0.0
Townsville,2013,6,0.0
Townsville,2013,7,0.0
Townsville,2013,8,0.0
Townsville,2013,9,0.0
Townsville,2013,10,0.0
Townsville,2013,11,0.0
Townsville,2013,12,2.0
Townsville,2014,1,2.0
Townsville,2014,2,0.0
Townsville,2014,3,0.0
Townsville,2014,4,0.0
Townsville,2014,5,0.0
Townsville,2014,6,0.0
Townsville,2014,7,0.0
Townsville,2014,8,0.0
Townsville,2014,9,0.0
Townsville,2014,10,0.0
Townsville,2014,11,0.0
Townsville,2014,12,1.0
Townsville,2015,1,2.0
Townsville,2015,2,4.0
Townsville,2015,3,2.0
Townsville,2015,4,0.0
Townsville,2015,5,0.0
Townsville,2015,6,0.0
Townsville,2015,7,0.0
Townsville,2015,8,0.0
Townsville,2015,9,0.0
Townsville,2015,10,0.0
Townsville,2015,11,0.0
Townsville,2015,12,0.0
Townsville,2016,1,2.0
Townsville,2016,2,4.0
Townsville,2016,3,0.0
Townsville,2016,4,0.0
Townsville,2016,5,0.0
Townsville,2016,6,0.0
Townsville,2016,7,0.0
Townsville,2016,8,0.0
Townsville,2016,9,0.0
Townsville,2016,10,0.0
Townsville,2016,11,0.0
Townsville,2016,12,1.0
Townsville,2017,1,0.0
Townsville,2017,2,2.0
Townsville,2017,3,0.0
Townsville,2017,4,0.0
Townsville,2017,5,0.0
Townsville,2017,6,0.0
Adelaide,2008,7,0.0
Adelaide,2008,8,0.0
Adelaide,2008,9,0.0
Adelaide,2008,10,0.0
Adelaide,2008,11,1.0
Adelaide,2008,12,0.0
Adelaide,2009,1,10.0
Adelaide,2009,2,8.0
Adelaide,2009,3,0.0
Adelaide,2009,4,0.0
Adelaide,2009,5,0.0
Adelaide,2009,6,0.0
Adelaide,2009,7,0.0
Adelaide,2009,8,0.0
Adelaide,2009,9,0.0
Adelaide,2009,10,0.0
Adelaide,2009,11,11.0
Adelaide,2009,12,7.0
Adelaide,2010,1,7.0
Adelaide,2010,2,6.0
Adelaide,2010,3,2.0
Adelaide,2010,4,0.0
Adelaide,2010,5,0.0
Adelaide,2010,6,0.0
Adelaide,2010,7,0.0
Adelaide,2010,8,0.0
Adelaide,2010,9,0.0
Adelaide,2010,10,0.0
Adelaide,2010,11,2.0
Adelaide,2010,12,3.0
Adelaide,2011,1,6.0
Adelaide,2011,2,3.0
Adelaide,2011,3,0.0
Adelaide,2011,5,0.0
Adelaide,2011,6,0.0
Adelaide,2011,7,0.0
Adelaide,2011,8,0.0
Adelaide,2011,9,0.0
Adelaide,2011,10,0.0
Adelaide,2011,11,1.0
Adelaide,2011,12,2.0
Adelaide,2012,1,10.0
Adelaide,2012,2,4.0
Adelaide,2012,3,0.0
Adelaide,2012,4,0.0
Adelaide,2012,5,0.0
Adelaide,2012,6,0.0
Adelaide,2012,7,0.0
Adelaide,2012,8,0.0
Adelaide,2012,9,0.0
Adelaide,2012,10,0.0
Adelaide,2012,11,3.0
Adelaide,2013,1,6.0
Adelaide,2013,3,5.0
Adelaide,2013,4,0.0
Adelaide,2013,5,0.0
Adelaide,2013,6,0.0
Adelaide,2013,7,0.0
Adelaide,2013,8,0.0
Adelaide,2013,9,0.0
Adelaide,2013,10,0.0
Adelaide,2013,11,2.0
Adelaide,2013,12,4.0
Adelaide,2014,1,12.0
Adelaide,2014,2,6.0
Adelaide,2014,3,3.0
Adelaide,2014,4,1.0
Adelaide,2014,5,0.0
Adelaide,2014,6,0.0
Adelaide,2014,7,0.0
Adelaide,2014,8,0.0
Adelaide,2014,9,0.0
Adelaide,2014,10,2.0
Adelaide,2014,11,4.0
Adelaide,2014,12,2.0
Adelaide,2015,1,5.0
Adelaide,2015,2,10.0
Adelaide,2015,3,0.0
Adelaide,2015,4,0.0
Adelaide,2015,5,0.0
Adelaide,2015,6,0.0
Adelaide,2015,7,0.0
Adelaide,2015,8,0.0
Adelaide,2015,9,0.0
Adelaide,2015,10,2.0
Adelaide,2015,11,5.0
Adelaide,2015,12,13.0
Adelaide,2016,1,8.0
Adelaide,2016,2,3.0
Adelaide,2016,3,4.0
Adelaide,2016,4,0.0
Adelaide,2016,5,0.0
Adelaide,2016,6,0.0
Adelaide,2016,7,0.0
Adelaide,2016,8,0.0
Adelaide,2016,9,0.0
Adelaide,2016,10,0.0
Adelaide,2016,11,2.0
Adelaide,2016,12,6.0
Adelaide,2017,1,8.0
Adelaide,2017,2,4.0
Adelaide,2017,3,3.0
Adelaide,2017,4,0.0
Adelaide,2017,5,0.0
Adelaide,2017,6,0.0
Mount Gambier,2008,12,0.0
Mount Gambier,2009,1,5.0
Mount Gambier,2009,2,1.0
Mount Gambier,2009,3,0.0
Mount Gambier,2009,4,0.0
Mount Gambier,2009,5,0.0
Mount Gambier,2009,6,0.0
Mount Gambier,2009,7,0.0
Mount Gambier,2009,8,0.0
Mount Gambier,2009,9,0.0
Mount Gambier,2009,10,0.0
Mount Gambier,2009,11,0.0
Mount Gambier,2009,12,5.0
Mount Gambier,2010,1,3.0
Mount Gambier,2010,2,6.0
Mount Gambier,2010,3,0.0
Mount Gambier,2010,4,0.0
Mount Gambier,2010,5,0.0
Mount Gambier,2010,6,0.0
Mount Gambier,2010,7,0.0
Mount Gambier,2010,8,0.0
Mount Gambier,2010,9,0.0
Mount Gambier,2010,10,0.0
Mount Gambier,2010,11,0.0
Mount Gambier,2010,12,0.0
Mount Gambier,2011,1,2.0
Mount Gambier,2011,2,0.0
Mount Gambier,2011,3,0.0
Mount Gambier,2011,5,0.0
Mount Gambier,2011,6,0.0
Mount Gambier,2011,7,0.0
Mount Gambier,2011,8,0.0
Mount Gambier,2011,9,0.0
Mount Gambier,2011,10,0.0
Mount Gambier,2011,11,0.0
Mount Gambier,2011,12,0.0
Mount Gambier,2012,1,9.0
Mount Gambier,2012,2,3.0
Mount Gambier,2012,3,0.0
Mount Gambier,2012,4,0.0
Mount Gambier,2012,5,0.0
Mount Gambier,2012,6,0.0
Mount Gambier,2012,7,0.0
Mount Gambier,2012,8,0.0
Mount Gambier,2012,9,0.0
Mount Gambier,2012,10,0.0
Mount Gambier,2012,11,1.0
Mount Gambier,2013,1,3.0
Mount Gambier,2013,3,5.0
Mount Gambier,2013,4,0.0
Mount Gambier,2013,5,0.0
Mount Gambier,2013,6,0.0
Mount Gambier,2013,7,0.0
Mount Gambier,2013,8,0.0
Mount Gambier,2013,9,0.0
Mount Gambier,2013,10,0.0
Mount Gambier,2013,11,0.0
Mount Gambier,2013,12,2.0
Mount Gambier,2014,1,6.0
Mount Gambier,2014,2,5.0
Mount Gambier,2014,3,2.0
Mount Gambier,2014,4,1.0
Mount Gambier,2014,5,0.0
Mount Gambier,2014,6,0.0
Mount Gambier,2014,7,0.0
Mount Gambier,2014,8,0.0
Mount Gambier,2014,9,0.0
Mount Gambier,2014,10,0.0
Mount Gambier,2014,11,1.0
Mount Gambier,2014,12,1.0
Mount Gambier,2015,1,3.0
Mount Gambier,2015,2,5.0
Mount Gambier,2015,3,0.0
Mount Gambier,2015,4,0.0
Mount Gambier,2015,5,0.0
Mount Gambier,2015,6,0.0
Mount Gambier,2015,7,0.0
Mount Gambier,2015,8,0.0
Mount Gambier,2015,9,0.0
Mount Gambier,2015,10,0.0
Mount Gambier,2015,11,1.0
Mount Gambier,2015,12,9.0
Mount Gambier,2016,1,2.0
Mount Gambier,2016,2,1.0
Mount Gambier,2016,3,1.0
Mount Gambier,2016,4,0.0
Mount Gambier,2016,5,0.0
Mount Gambier,2016,6,0.0
Mount Gambier,2016,7,0.0
Mount Gambier,2016,8,0.0
Mount Gambier,2016,9,0.0
Mount Gambier,2016,10,0.0
Mount Gambier,2016,11,0.0
Mount Gambier,2016,12,1.0
Mount Gambier,2017,1,2.0
Mount Gambier,2017,2,3.0
Mount Gambier,2017,3,1.0
Mount Gambier,2017,4,0.0
Mount Gambier,2017,5,0.0
Mount Gambier,2017,6,0.0
Nuriootpa,2009,1,8.0
Nuriootpa,2009,2,7.0
Nuriootpa,2009,3,0.0
Nuriootpa,2009,4,0.0
Nuriootpa,2009,5,0.0
Nuriootpa,2009,6,0.0
Nuriootpa,2009,7,0.0
Nuriootpa,2009,8,0.0
Nuriootpa,2009,9,0.0
Nuriootpa,2009,10,0.0
Nuriootpa,2009,11,10.0
Nuriootpa,2009,12,6.0
Nuriootpa,2010,1,6.0
Nuriootpa,2010,2,6.0
Nuriootpa,2010,3,0.0
Nuriootpa,2010,4,0.0
Nuriootpa,2010,5,0.0
Nuriootpa,2010,6,0.0
Nuriootpa,2010,7,0.0
Nuriootpa,2010,8,0.0
Nuriootpa,2010,9,0.0
Nuriootpa,2010,10,0.0
Nuriootpa,2010,11,0.0
Nuriootpa,2010,12,2.0
Nuriootpa,2011,1,5.0
Nuriootpa,2011,2,4.0
Nuriootpa,2011,3,0.0
Nuriootpa,2011,5,0.0
Nuriootpa,2011,6,0.0
Nuriootpa,2011,7,0.0
Nuriootpa,2011,8,0.0
Nuriootpa,2011,9,0.0
Nuriootpa,2011,10,0.0
Nuriootpa,2011,11,1.0
Nuriootpa,2011,12,2.0
Nuriootpa,2012,1,8.0
Nuriootpa,2012,2,3.0
Nuriootpa,2012,3,0.0
Nuriootpa,2012,4,0.0
Nuriootpa,2012,5,0.0
Nuriootpa,2012,6,0.0
Nuriootpa,2012,7,0.0
Nuriootpa,2012,8,0.0
Nuriootpa,2012,9,0.0
Nuriootpa,2012,10,0.0
Nuriootpa,2012,11,3.0
Nuriootpa,2013,1,7.0
Nuriootpa,2013,3,4.0
Nuriootpa,2013,4,0.0
Nuriootpa,2013,5,0.0
Nuriootpa,2013,6,0.0
Nuriootpa,2013,7,0.0
Nuriootpa,2013,8,0.0
Nuriootpa,2013,9,0.0
Nuriootpa,2013,10,0.0
Nuriootpa,2013,11,1.0
Nuriootpa,2013,12,4.0
Nuriootpa,2014,1,11.0
Nuriootpa,2014,2,8.0
Nuriootpa,2014,3,1.0
Nuriootpa,2014,4,1.0
Nuriootpa,2014,5,0.0
Nuriootpa,2014,6,0.0
Nuriootpa,2014,7,0.0
Nuriootpa,2014,8,0.0
Nuriootpa,2014,9,0.0
Nuriootpa,2014,10,1.0
Nuriootpa,2014,11,2.0
Nuriootpa,2014,12,1.0
Nuriootpa,2015,1,4.0
Nuriootpa,2015,2,10.0
Nuriootpa,2015,3,0.0
Nuriootpa,2015,4,0.0
Nuriootpa,2015,5,0.0
Nuriootpa,2015,6,0.0
Nuriootpa,2015,7,0.0
Nuriootpa,2015,8,0.0
Nuriootpa,2015,9,0.0
Nuriootpa,2015,10,1.0
Nuriootpa,2015,11,3.0
Nuriootpa,2015,12,12.0
Nuriootpa,2016,1,6.0
Nuriootpa,2016,2,3.0
Nuriootpa,2016,3,4.0
Nuriootpa,2016,4,0.0
Nuriootpa,2016,5,0.0
Nuriootpa,2016,6,0.0
Nuriootpa,2016,7,0.0
Nuriootpa,2016,8,0.0
Nuriootpa,2016,9,0.0
Nuriootpa,2016,10,0.0
Nuriootpa,2016,11,2.0
Nuriootpa,2016,12,6.0
Nuriootpa,2017,1,5.0
Nuriootpa,2017,2,4.0
Nuriootpa,2017,3,2.0
Nuriootpa,2017,4,0.0
Nuriootpa,2017,5,0.0
Nuriootpa,2017,6,0.0
Woomera,2009,1,19.0
Woomera,2009,2,15.0
Woomera,2009,3,3.0
Woomera,2009,4,1.0
Woomera,2009,5,0.0
Woomera,2009,6,0.0
Woomera,2009,7,0.0
Woomera,2009,8,0.0
Woomera,2009,9,2.0
Woomera,2009,10,4.0
Woomera,2009,11,15.0
Woomera,2009,12,12.0
Woomera,2010,1,18.0
Woomera,2010,2,14.0
Woomera,2010,3,7.0
Woomera,2010,4,0.0
Woomera,2010,5,0.0
Woomera,2010,6,0.0
Woomera,2010,7,0.0
Woomera,2010,8,0.0
Woomera,2010,9,0.0
Woomera,2010,10,0.0
Woomera,2010,11,5.0
Woomera,2010,12,9.0
Woomera,2011,1,25.0
Woomera,2011,2,10.0
Woomera,2011,3,1.0
Woomera,2011,5,0.0
Woomera,2011,6,0.0
Woomera,2011,7,0.0
Woomera,2011,8,0.0
Woomera,2011,9,1.0
Woomera,2011,10,2.0
Woomera,2011,11,9.0
Woomera,2011,12,10.0
Woomera,2012,1,16.0
Woomera,2012,2,11.0
Woomera,2012,3,2.0
Woomera,2012,4,2.0
Woomera,2012,5,0.0
Woomera,2012,6,0.0
Woomera,2012,7,0.0
Woomera,2012,8,0.0
Woomera,2012,9,1.0
Woomera,2012,10,6.0
Woomera,2012,11,10.0
Woomera,2013,1,19.0
Woomera,2013,3,7.0
Woomera,2013,4,0.0
Woomera,2013,5,0.0
Woomera,2013,6,0.0
Woomera,2013,7,0.0
Woomera,2013,8,0.0
Woomera,2013,9,1.0
Woomera,2013,10,3.0
Woomera,2013,11,6.0
Woomera,2013,12,14.0
Woomera,2014,1,21.0
Woomera,2014,2,13.0
Woomera,2014,3,7.0
Woomera,2014,4,1.0
Woomera,2014,5,0.0
Woomera,2014,6,0.0
Woomera,2014,7,0.0
Woomera,2014,8,0.0
Woomera,2014,9,1.0
Woomera,2014,10,9.0
Woomera,2014,11,7.0
Woomera,2014,12,11.0
Woomera,2015,1,10.0
Woomera,2015,2,18.0
Woomera,2015,3,2.0
Woomera,2015,4,1.0
Woomera,2015,5,0.0
Woomera,2015,6,0.0
Woomera,2015,7,0.0
Woomera,2015,8,0.0
Woomera,2015,9,0.0
Woomera,2015,10,12.0
Woomera,2015,11,9.0
Woomera,2015,12,18.0
Woomera,2016,1,17.0
Woomera,2016,2,14.0
Woomera,2016,3,10.0
Woomera,2016,4,1.0
Woomera,2016,5,0.0
Woomera,2016,6,0.0
Woomera,2016,7,0.0
Woomera,2016,8,0.0
Woomera,2016,9,0.0
Woomera,2016,10,3.0
Woomera,2016,11,8.0
Woomera,2016,12,10.0
Woomera,2017,1,15.0
Woomera,2017,2,10.0
Woomera,2017,3,15.0
Woomera,2017,4,0.0
Woomera,2017,5,0.0
Woomera,2017,6,0.0
Albany,2008,12,0.0
Albany,2009,1,0.0
Albany,2009,2,0.0
Albany,2009,3,1.0
Albany,2009,4,0.0
Albany,2009,5,0.0
Albany,2009,6,0.0
Albany,2009,7,0.0
Albany,2009,8,0.0
Albany,2009,9,0.0
Albany,2009,10,0.0
Albany,2009,11,0.0
Albany,2009,12,0.0
Albany,2010,1,1.0
Albany,2010,2,0.0
Albany,2010,3,1.0
Albany,2010,4,0.0
Albany,2010,5,0.0
Albany,2010,6,0.0
Albany,2010,7,0.0
Albany,2010,8,0.0
Albany,2010,9,0.0
Albany,2010,10,0.0
Albany,2010,11,1.0
Albany,2010,12,0.0
Albany,2011,1,1.0
Albany,2011,2,0.0
Albany,2011,3,0.0
Albany,2011,5,0.0
Albany,2011,6,0.0
Albany,2011,7,0.0
Albany,2011,8,0.0
Albany,2011,9,0.0
Albany,2011,10,0.0
Albany,2011,11,0.0
Albany,2011,12,0.0
Albany,2012,1,0.0
Albany,2012,2,0.0
Albany,2012,3,1.0
Albany,2012,4,0.0
Albany,2012,5,0.0
Albany,2012,6,0.0
Albany,2012,7,0.0
Albany,2012,8,0.0
Albany,2012,9,0.0
Albany,2012,10,0.0
Albany,2012,11,0.0
Albany,2013,1,1.0
Albany,2013,3,0.0
Albany,2013,4,0.0
Albany,2013,5,0.0
Albany,2013,6,0.0
Albany,2013,7,0.0
Albany,2013,8,0.0
Albany,2013,9,0.0
Albany,2013,10,0.0
Albany,2013,11,0.0
Albany,2013,12,0.0
Albany,2014,1,0.0
Albany,2014,2,0.0
Albany,2014,3,0.0
Albany,2014,4,0.0
Albany,2014,5,0.0
Albany,2014,6,0.0
Albany,2014,7,0.0
Albany,2014,8,0.0
Albany,2014,9,0.0
Albany,2014,10,0.0
Albany,2014,11,0.0
Albany,2014,12,0.0
Albany,2015,1,0.0
Albany,2015,2,0.0
Albany,2015,3,1.0
Albany,2015,4,0.0
Albany,2015,5,0.0
Albany,2015,6,0.0
Albany,2015,7,0.0
Albany,2015,8,0.0
Albany,2015,9,0.0
Albany,2015,10,0.0
Albany,2015,11,0.0
Albany,2015,12,0.0
Albany,2016,1,0.0
Albany,2016,2,0.0
Albany,2016,3,1.0
Albany,2016,4,0.0
Albany,2016,5,0.0
Albany,2016,6,0.0
Albany,2016,7,0.0
Albany,2016,8,0.0
Albany,2016,9,0.0
Albany,2016,10,0.0
Albany,2016,11,1.0
Albany,2016,12,0.0
Albany,2017,1,0.0
Albany,2017,2,1.0
Albany,2017,3,0.0
Albany,2017,4,0.0
Albany,2017,5,0.0
Albany,2017,6,0.0
Witchcliffe,2009,1,1.0
Witchcliffe,2009,2,1.0
Witchcliffe,2009,3,1.0
Witchcliffe,2009,4,0.0
Witchcliffe,2009,5,0.0
Witchcliffe,2009,6,0.0
Witchcliffe,2009,7,0.0
Witchcliffe,2009,8,0.0
Witchcliffe,2009,9,0.0
